pair,strategy,side,entry_time,entry_price,stop_loss,take_profit,size_units,risk_pct,exit_time,exit_price,pnl,pnl_pct,exit_reason,bars_held,regime,initial_stop,initial_tp,initial_units,realized_partial,moved_be,partial_taken
GBPUSD,background,short,2024-01-18 00:00:00+00:00,1.2676520683288575,1.2676520683288575,1.2464204307644884,3161.5094400056596,1.0,2024-02-13 00:00:00+00:00,1.2677645683288574,-0.3556698120005098,-0.0035566981200050975,breakeven_stop,18,low,1.28180649337177,1.2464204307644884,3161.5094400056596,0.0,True,False
EURUSD,sniper,short,2024-02-14 00:00:00+00:00,1.070790668449402,1.0839213662380263,1.0510946217664656,6247.7668053047855,1.5,2024-02-22 00:00:00+00:00,1.0840238662380262,-82.67793387179894,-0.8267793387179895,stop_loss,6,low,1.0839213662380263,1.0510946217664656,6247.7668053047855,0.0,False,False
AUDUSD,background,short,2024-03-01 00:00:00+00:00,0.6497326165008545,0.6577435403464601,0.637716230732446,5539.398205462387,1.0,2024-03-06 00:00:00+00:00,0.6578510403464601,-44.971182481531166,-0.44971182481531163,stop_loss,3,low,0.6577435403464601,0.637716230732446,5539.398205462387,0.0,False,False
AUDUSD,sniper,short,2024-03-06 00:00:00+00:00,0.6502825289535522,0.660520306379426,0.6349258628147415,7910.352920905439,1.5,2024-03-07 00:00:00+00:00,0.6606278063794261,-81.83479550333853,-0.8183479550333852,stop_loss,1,low,0.660520306379426,0.6349258628147415,7910.352920905439,0.0,False,False
EURUSD,background,long,2024-02-23 00:00:00+00:00,1.0826699533843993,1.0826699533843993,1.0969591425501024,2329.1575536500823,1.0,2024-03-08 00:00:00+00:00,1.0968566425501025,58.320321457639764,0.5832032145763977,take_profit_partial,10,low,1.0731438272739304,1.0969591425501024,4658.3151073001645,25.277287226056366,True,True
GBPUSD,background,long,2024-02-26 00:00:00+00:00,1.2672184370040893,1.2672184370040893,1.284590292383118,1915.8444595970263,1.0,2024-03-08 00:00:00+00:00,1.284477792383118,58.366733752729104,0.583667337527291,take_profit_partial,9,low,1.255637200084737,1.284590292383118,3831.6889191940527,25.30049337360067,True,True
USDJPY,background,short,2024-03-08 00:00:00+00:00,147.85674621582032,149.29186139807467,145.7040734424388,1499.0916260679644,1.0,2024-03-18 00:00:00+00:00,149.30311139807466,-14.664423426367474,-0.14664423426367473,stop_loss,6,normal,149.29186139807467,145.7040734424388,1499.0916260679644,0.0,False,False
AUDUSD,background,long,2024-03-08 00:00:00+00:00,0.6622376770210266,0.6547637096982073,0.6734486280052556,5931.275868254148,1.0,2024-03-19 00:00:00+00:00,0.6546562096982073,-44.96777417779603,-0.44967774177796027,stop_loss,7,normal,0.6547637096982073,0.6734486280052556,5931.275868254148,0.0,False,False
AUDUSD,background,short,2024-03-21 00:00:00+00:00,0.6596724062728881,0.6596724062728881,0.6489269950440039,3075.3930348169415,1.0,2024-03-28 00:00:00+00:00,0.6490344950440039,57.72069819839386,0.5772069819839386,take_profit_partial,5,normal,0.6668360137588111,0.6489269950440039,6150.786069633883,25.00494010008232,True,True
EURUSD,background,long,2024-03-22 00:00:00+00:00,1.0863387384796142,1.0789084632056478,1.0974841513905635,5945.1820739354025,1.0,2024-03-28 00:00:00+00:00,1.078805963205648,-44.78372052576787,-0.4478372052576787,stop_loss,4,normal,1.0789084632056478,1.0974841513905635,5945.1820739354025,0.0,False,False
GBPUSD,background,short,2024-03-25 00:00:00+00:00,1.25968233127594,1.2699700161260032,1.244250804000845,4293.904800448711,1.0,2024-04-09 00:00:00+00:00,1.2700825161260032,-44.65740365324042,-0.4465740365324042,stop_loss,11,normal,1.2699700161260032,1.244250804000845,4293.904800448711,0.0,False,False
USDJPY,background,long,2024-03-21 00:00:00+00:00,150.77124450683593,150.77124450683593,153.20580443977627,730.6071074239557,1.0,2024-04-11 00:00:00+00:00,153.19455443977628,20.733020721422506,0.20733020721422504,take_profit_partial,15,normal,149.14820455154236,153.20580443977627,1461.2142148479113,8.99014848946305,True,True
USDJPY,sniper,long,2024-04-09 00:00:00+00:00,151.85425231933593,151.85425231933593,154.23154651869777,883.7235192359169,1.5,2024-04-15 00:00:00+00:00,154.22029651869778,24.310512026566098,0.24310512026566097,take_profit_partial,4,low,150.26938951976138,154.23154651869777,1767.4470384718338,10.54119786781112,True,True
EURUSD,background,short,2024-04-12 00:00:00+00:00,1.0725826224899293,1.0725826224899293,1.0614898191523772,2975.738355070238,1.0,2024-04-16 00:00:00+00:00,1.061592319152377,57.70636893423321,0.5770636893423321,take_profit_partial,2,high,1.079977824714964,1.0614898191523772,5951.476710140476,25.00210175882255,True,True
