pair,strategy,side,entry_time,entry_price,stop_loss,take_profit,size_units,risk_pct,exit_time,exit_price,pnl,pnl_pct,exit_reason,bars_held,regime
USDJPY,sniper,short,2022-10-28 00:00:00+00:00,146.26275207519532,148.04384510436617,135.57619390017024,3029.7362875847107,2.0,2022-10-31 00:00:00+00:00,148.05509510436616,-37.12720182159977,-0.3712720182159977,stop_loss,1,normal
GBPUSD,sniper,short,2022-11-07 00:00:00+00:00,1.1336742975234986,1.15513887038826,1.0048868603349308,8237.2708595614,2.0,2022-11-08 00:00:00+00:00,1.1552513703882599,-177.73619354353121,-1.777361935435312,stop_loss,1,normal
EURUSD,sniper,short,2022-08-17 00:00:00+00:00,1.0169638595199586,1.0283121139514937,0.9488743329307485,15139.041854012428,2.0,2022-11-11 00:00:00+00:00,1.0284146139514936,-173.3534505990264,-1.733534505990264,stop_loss,62,normal
USDJPY,sniper,short,2022-11-08 00:00:00+00:00,146.61274291992189,148.4340831968543,135.68470125832746,2978.5382697722735,2.0,2022-12-01 00:00:00+00:00,135.69595125832745,221.78209819694698,2.21782098196947,take_profit,17,normal
USDJPY,sniper,short,2022-12-22 00:00:00+00:00,132.3587451171875,134.30448583736256,120.68430079613725,3310.2801379937937,2.0,2022-12-28 00:00:00+00:00,134.31573583736255,-48.94415934132625,-0.48944159341326243,stop_loss,4,high
AUDUSD,sniper,long,2022-10-25 00:00:00+00:00,0.6330673426818848,0.6225607751728973,0.6961067477358099,16870.878794816985,2.0,2023-01-12 00:00:00+00:00,0.6959992477358099,1061.7165424917007,10.617165424917006,take_profit,57,high
AUDUSD,sniper,short,2023-02-07 00:00:00+00:00,0.6886726885604858,0.6991535932747619,0.6257872602748293,17881.19286715911,2.0,2023-02-08 00:00:00+00:00,0.6992610932747619,-189.3333068515083,-1.893333068515083,stop_loss,1,normal
USDJPY,sniper,short,2023-01-10 00:00:00+00:00,131.71775390625,133.83079228160713,119.03952365410724,3315.2417750895825,2.0,2023-02-15 00:00:00+00:00,133.84204228160712,-53.4668209521215,-0.534668209521215,stop_loss,26,normal
EURUSD,sniper,long,2023-01-11 00:00:00+00:00,1.0739971199417113,1.0636016414841318,1.1363699906871885,16802.543607892618,2.0,2023-02-17 00:00:00+00:00,1.063499141484132,-176.39274082819486,-1.7639274082819487,stop_loss,27,normal
EURUSD,sniper,short,2023-03-09 00:00:00+00:00,1.0548500022506715,1.0640934607434094,0.9993892512942445,19730.792791247277,2.0,2023-03-10 00:00:00+00:00,1.0641959607434093,-184.4031704558069,-1.844031704558069,stop_loss,1,normal
EURUSD,sniper,long,2023-03-14 00:00:00+00:00,1.0726035633468627,1.0627908119065763,1.1314800719885802,18360.592056734957,2.0,2023-03-15 00:00:00+00:00,1.0626883119065764,-182.04988683504985,-1.8204988683504983,stop_loss,1,normal
USDJPY,sniper,short,2023-03-14 00:00:00+00:00,133.10274841308595,134.87734160975106,122.45518923309527,3384.000862064906,2.0,2023-03-15 00:00:00+00:00,134.88859160975105,-45.403231631791726,-0.4540323163179173,stop_loss,1,normal
AUDUSD,sniper,short,2023-03-28 00:00:00+00:00,0.6659020453262329,0.6768008521121505,0.6005092046107274,16280.54265141241,2.0,2023-04-03 00:00:00+00:00,0.6769083521121505,-179.1886470626618,-1.791886470626618,stop_loss,4,low
AUDUSD,sniper,long,2023-04-05 00:00:00+00:00,0.6759156316947937,0.6673021881145791,0.727596293176082,20350.539633826003,2.0,2023-04-06 00:00:00+00:00,0.667194688114579,-177.4759079735195,-1.7747590797351949,stop_loss,1,normal
USDJPY,sniper,short,2023-04-06 00:00:00+00:00,130.9227557373047,132.57040806846553,121.03684175033972,3306.5014766157447,2.0,2023-04-10 00:00:00+00:00,132.58165806846552,-41.89617745711428,-0.4189617745711428,stop_loss,2,normal
EURUSD,sniper,long,2023-05-04 00:00:00+00:00,1.1069950857543944,1.0979354558637482,1.1613528650982718,19057.705670291904,2.0,2023-05-05 00:00:00+00:00,1.0978329558637483,-174.6091747689177,-1.7460917476891773,stop_loss,1,normal
USDJPY,sniper,long,2023-04-12 00:00:00+00:00,133.605244140625,131.97462279668903,143.38897220424076,3230.7070176823963,2.0,2023-06-23 00:00:00+00:00,143.37772220424077,236.30819032103213,2.3630819032103214,take_profit,52,normal
EURUSD,sniper,short,2023-07-03 00:00:00+00:00,1.0906479558563233,1.0987680904878712,1.0419271480670365,21353.851382053796,2.0,2023-07-10 00:00:00+00:00,1.098870590487871,-175.58491789099847,-1.7558491789099846,stop_loss,5,normal
GBPUSD,sniper,long,2022-11-09 00:00:00+00:00,1.1549936197280883,1.133238834868623,1.2855223288848805,8029.3446879714265,2.0,2023-07-11 00:00:00+00:00,1.2854098288848805,1047.15669621846,10.4715669621846,take_profit,174,normal
AUDUSD,sniper,short,2023-06-27 00:00:00+00:00,0.6673423319625854,0.6735838844872296,0.6298930168147201,27780.93229844679,2.0,2023-07-12 00:00:00+00:00,0.6736913844872296,-176.38259834642426,-1.7638259834642425,stop_loss,11,high
AUDUSD,sniper,long,2023-07-13 00:00:00+00:00,0.6793861121368409,0.672887459079834,0.7183780304788818,27965.551736626923,2.0,2023-07-21 00:00:00+00:00,0.672779959079834,-184.7447150958011,-1.847447150958011,stop_loss,6,high
USDJPY,sniper,short,2023-07-11 00:00:00+00:00,141.2857470703125,142.62861227441456,133.22855584570027,3253.247643103945,2.0,2023-07-31 00:00:00+00:00,142.63986227441455,-31.17987615582948,-0.3117987615582948,stop_loss,14,normal
USDJPY,sniper,short,2023-07-31 00:00:00+00:00,140.74674560546876,142.07560133407628,132.77361123382363,3182.086420869475,2.0,2023-08-01 00:00:00+00:00,142.08685133407627,-30.297910073777686,-0.30297910073777684,stop_loss,1,high
EURUSD,sniper,long,2023-07-11 00:00:00+00:00,1.100696901359558,1.0929745226346552,1.147031173708975,23808.079869403762,2.0,2023-08-02 00:00:00+00:00,1.0928720226346553,-186.2953376508811,-1.862953376508811,stop_loss,16,normal
USDJPY,sniper,long,2023-08-02 00:00:00+00:00,142.98125122070311,141.63694269872596,151.04710235256604,3086.911792789544,2.0,2023-08-04 00:00:00+00:00,141.62569269872597,-29.266002021821127,-0.29266002021821125,stop_loss,2,high
GBPUSD,sniper,short,2023-08-25 00:00:00+00:00,1.2592223026275635,1.269758616641656,1.1960044185430085,16722.83228807254,2.0,2023-08-30 00:00:00+00:00,1.2698711166416559,-178.0783308245428,-1.780783308245428,stop_loss,3,normal
AUDUSD,sniper,short,2023-09-07 00:00:00+00:00,0.6381926804351806,0.6475494455567823,0.582052089705571,18602.59074157947,2.0,2023-09-20 00:00:00+00:00,0.6476569455567823,-176.05985072696132,-1.760598507269613,stop_loss,9,low
GBPUSD,sniper,short,2023-10-17 00:00:00+00:00,1.2211422063827515,1.2312438515867214,1.1605323351589318,17021.7178035457,2.0,2023-11-03 00:00:00+00:00,1.2313563515867214,-173.86229726641545,-1.7386229726641544,stop_loss,13,normal
EURUSD,sniper,short,2023-09-05 00:00:00+00:00,1.0793447694396974,1.0876160116223945,1.0297173163435145,21044.0062541467,2.0,2023-11-15 00:00:00+00:00,1.0877185116223944,-176.2170828632886,-1.7621708286328859,stop_loss,51,normal
GBPUSD,sniper,long,2023-11-15 00:00:00+00:00,1.2495190761566162,1.2406171332671387,1.3029307334934808,18843.796633456943,2.0,2023-11-16 00:00:00+00:00,1.2405046332671388,-169.86632857322397,-1.6986632857322395,stop_loss,1,high
USDJPY,sniper,long,2023-10-10 00:00:00+00:00,148.33824584960936,147.05874683746222,156.01523992249227,2897.8931399095086,2.0,2023-11-29 00:00:00+00:00,147.04749683746223,-25.215700011973656,-0.2521570001197365,stop_loss,36,low
EURUSD,sniper,long,2023-12-15 00:00:00+00:00,1.0994627275848388,1.0929924672970024,1.1382842893118568,25563.951023715206,2.0,2023-12-18 00:00:00+00:00,1.0928899672970025,-168.02572208886656,-1.6802572208886657,stop_loss,1,high
GBPUSD,sniper,long,2023-12-15 00:00:00+00:00,1.277219023513794,1.266487731610578,1.3416067749330887,15413.374139917962,2.0,2023-12-18 00:00:00+00:00,1.266375231610578,-167.1394216996786,-1.671394216996786,stop_loss,1,normal
USDJPY,sniper,long,2024-01-05 00:00:00+00:00,144.77624938964843,143.48830366977484,152.50392370889003,2786.773315095544,2.0,2024-01-09 00:00:00+00:00,143.47705366977485,-25.00799667413481,-0.2500799667413481,stop_loss,2,high
AUDUSD,sniper,long,2023-12-15 00:00:00+00:00,0.6703757375907898,0.6627699732685859,0.7160103235240133,21747.376082382794,2.0,2024-01-16 00:00:00+00:00,0.6626624732685858,-167.74326003779544,-1.6774326003779545,stop_loss,22,normal
GBPUSD,sniper,long,2024-01-09 00:00:00+00:00,1.2743062637329101,1.2640811504297162,1.3356569435520735,15753.697259576682,2.0,2024-01-16 00:00:00+00:00,1.2639686504297163,-162.85563036508805,-1.6285563036508806,stop_loss,5,normal
EURUSD,sniper,long,2024-01-15 00:00:00+00:00,1.0946733751678466,1.0849374931627354,1.1530886671985145,16545.325769028375,2.0,2024-01-17 00:00:00+00:00,1.0848349931627355,-162.77923531470995,-1.6277923531470995,stop_loss,2,low
AUDUSD,sniper,short,2024-03-01 00:00:00+00:00,0.6497326165008545,0.6569424479618996,0.6064736277345839,21521.00264106348,2.0,2024-03-06 00:00:00+00:00,0.6570499479618996,-157.4763096986903,-1.574763096986903,stop_loss,3,low
